Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
49:42.0,49:42.0,1633.01754,14.636825,121.076297,4.814287648,56.56349671,3.26300038,3215.374568,0,0.520714175,24.88569565,220.0255737,222.7316895,24.38345146,-110.2764876,0
49:43.0,49:43.0,1634.020351,14.636825,121.076297,4.810600434,56.56349671,3.268433952,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,-188.4447828,0
49:44.0,49:44.0,1635.020297,14.636825,121.076297,4.810231335,56.56349671,3.268977139,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,145.2759301,0
49:45.0,49:45.0,1636.020292,14.636825,121.076297,4.812379321,56.56349671,3.265814186,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,131.787,0
49:46.0,49:46.0,1637.020258,14.636825,121.076297,4.811972023,56.56349671,3.266414285,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,57.05068852,0
49:47.0,49:47.0,1638.016492,14.636825,121.076297,4.811492263,56.56349671,3.267120939,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,-121.7742465,0
49:48.0,49:48.0,1639.020238,14.636825,121.076297,4.811485348,56.56349671,3.267131124,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,-17.51979273,0
49:49.0,49:49.0,1640.020385,14.636825,121.076297,4.814944255,56.56349671,3.262031399,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,-15.52931626,0
49:50.0,49:50.0,1641.016051,14.636825,121.076297,4.817164743,56.56349671,3.258751428,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,-29.3226406,0
49:51.0,49:51.0,1642.016499,14.636825,121.076297,4.817434701,56.56349671,3.258352334,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,27.57934744,0
49:52.0,49:52.0,1643.020233,14.636825,121.076297,4.816514189,56.56349671,3.259712887,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,52.90722138,0
49:53.0,49:53.0,1644.020262,14.636825,121.076297,4.816264687,56.56349671,3.260081517,3215.374568,0,0,24.88569565,220.0255737,222.7316895,24.38345146,0,0
49:54.0,49:54.0,1645.020401,14.636845,121.07631,4.818403376,56.57338296,3.256919701,3218.044058,0.277405138,0,24.88569894,220.0255737,222.7316895,24.38345146,-94.42248782,0
49:55.0,49:55.0,1646.016155,14.636849,121.076314,4.819387645,56.62342454,3.255463064,3218.595124,0.342750929,0,24.88569976,220.0255737,222.7316895,24.38345146,-134.4522108,0
49:56.0,49:56.0,1647.016167,14.63686,121.076319,4.808595674,56.34589631,3.271382686,3219.989448,0.771052751,0,25.79939437,216.2918854,218.9980011,24.14518166,198.3072493,0
49:57.0,49:57.0,1648.016251,14.636857,121.076318,4.802757352,56.55260102,3.279947994,3220.409015,0.197939426,0,22.77079633,215.2910767,217.9971924,24.00368881,-102.1971703,0
49:58.0,49:58.0,1649.016235,14.636856,121.076317,4.805613477,56.57566971,3.275761918,3220.487089,0,0.922525821,22.77079622,215.2910767,217.9971924,24.00368881,-90.98725944,0
49:59.0,49:59.0,1650.01566,14.636856,121.076317,4.805510706,56.57566971,3.27591268,3220.487089,0,0.922525821,22.77079622,215.2910767,217.9971924,24.00368881,-70.90118556,0
50:00.0,50:00.0,1651.016312,14.636856,121.076317,4.805374943,56.57566971,3.276111826,3220.487089,0,0.922525821,22.77079622,215.2910767,217.9971924,24.00368881,1140.312319,0
50:01.0,50:01.0,1652.016126,14.636865,121.076331,4.805502605,56.55138339,3.275924564,3222.298014,0.265649169,0.922525821,22.77080215,225.0315094,227.7376251,23.76972771,568.7540989,0
50:02.0,50:02.0,1653.015639,14.636872,121.076335,4.809385202,56.57900792,3.27022186,3223.148904,0.52088266,0.922525821,22.77080347,236.2246094,238.9307251,23.7369957,1906.613339,0
50:03.0,50:03.0,1654.016149,14.636874,121.076338,4.811032524,56.85324692,3.267797895,3223.542631,0.528253357,0.522920648,25.9963754,232.9814453,235.687561,23.69183731,1573.716902,0
50:04.0,50:04.0,1655.016198,14.636874,121.076342,4.795969851,56.97119432,3.289864772,3223.986413,0.548594481,0.522920648,40.14699479,218.1907349,220.8968506,23.67418861,88.13134157,0
50:05.0,50:05.0,1656.016154,14.636882,121.07635,4.790104582,56.79992294,3.298398873,3225.18465,0.869334923,0.522920648,39.35751973,222.6185455,225.3246613,23.62783432,41.27901706,0
50:06.0,50:06.0,1657.015695,14.636891,121.076359,4.802318287,56.56491748,3.280590816,3226.594733,0.992889852,0.522920648,40.33956518,234.148407,236.8545227,23.60614777,36.04393587,0
50:07.0,50:07.0,1658.015729,14.6369,121.076363,4.790956848,56.36367198,3.297160825,3227.625989,1.062354805,0.522920648,35.23099936,217.0728149,219.7789307,23.59096718,56.9352805,0
50:08.0,50:08.0,1659.016292,14.636911,121.076367,4.792970013,56.41609381,3.294233672,3228.901233,1.17346602,1.093676731,31.5173656,215.0758057,217.7819214,23.57918549,1067.268722,0
50:09.0,50:09.0,1660.016135,14.63692,121.076376,4.804612254,56.59588055,3.277230251,3230.314658,1.304288903,1.093676731,35.07567649,216.127182,218.8332977,23.58302689,-106.4519122,0
50:10.0,50:10.0,1661.016263,14.636931,121.076382,4.814498868,56.71807204,3.26268872,3231.738524,1.321423467,1.093676731,33.21734216,215.0256653,217.731781,23.59437561,-121.4245571,0
50:11.0,50:11.0,1662.016143,14.636948,121.076392,4.82186119,56.81129153,3.251798224,3233.891518,1.573206599,1.093676731,31.82108687,213.9244385,216.6305542,23.59034538,-1378.362166,0
50:12.0,50:12.0,1663.01613,14.636966,121.076398,4.821890782,56.57703386,3.251754345,3235.939413,1.674930323,1.093676731,24.24024932,213.852478,216.5585938,23.63341331,79.97934694,0
50:13.0,50:13.0,1664.016168,14.636974,121.076404,4.832602819,56.87315867,3.235813195,3237.020473,1.330584944,1.684024465,26.14453282,213.852478,216.5585938,23.63341331,84.86266412,0
50:14.0,50:14.0,1665.016163,14.636984,121.076413,4.828140794,56.85874141,3.242467195,3238.507157,1.187530374,1.684024465,32.48043704,214.8552856,217.5614014,23.63841057,68.66383333,0
50:15.0,50:15.0,1666.016079,14.636996,121.076423,4.829501179,56.6168191,3.240440617,3240.283185,1.206065134,1.684024465,34.53729334,214.8552856,217.5614014,23.63841057,98.16351461,0
50:16.0,50:16.0,1667.016304,14.637007,121.076429,4.834771689,56.81540637,3.232571692,3241.612332,1.127600613,1.684024465,31.28272137,214.8552856,217.5614014,23.63841057,93.19932015,0
50:17.0,50:17.0,1668.016221,14.637016,121.076437,4.830873742,56.69892962,3.238394034,3242.992314,1.084016017,1.684024465,34.92511464,214.8552856,217.5614014,23.63841057,101.1998764,0
50:18.0,50:18.0,1669.016132,14.637024,121.076443,4.827516329,56.67578147,3.24339685,3244.074485,1.074502592,1.50562283,31.18533439,213.8548889,216.5610046,23.6803627,144.8986628,0
50:19.0,50:19.0,1670.0161,14.63703,121.07645,4.830975065,56.93464365,3.238242881,3245.044637,1.026313852,1.50562283,33.59404673,210.5993347,213.3054504,23.67816162,305.9613991,0
50:20.0,50:20.0,1671.016053,14.637039,121.076457,4.831379193,56.70479585,3.237639901,3246.305903,1.107753901,1.50562283,32.91907167,207.4456329,210.1517487,23.68617249,-673.4060755,0
50:21.0,50:21.0,1672.016192,14.637048,121.076462,4.834059536,56.83396977,3.233636564,3247.438904,1.169372029,1.50562283,29.87798841,204.0535889,206.7597046,23.69542885,-202.2768431,0
50:22.0,50:22.0,1673.016069,14.63706,121.076473,4.834923397,56.7834011,3.23234478,3249.231688,1.328483316,1.50562283,35.551488,200.4893188,203.1954346,23.72855186,471.8276362,0
50:23.0,50:23.0,1674.016061,14.637075,121.076479,4.837001775,56.7495729,3.229233789,3251.065866,1.376613052,1.249126147,29.10324838,200.4316406,203.1377563,23.75385475,112.0077741,0
50:24.0,50:24.0,1675.016199,14.637088,121.076481,4.836093619,56.62915531,3.230593683,3252.482401,1.22112467,1.249126147,21.65863011,199.0742645,201.7803802,23.7724514,65.05507015,0
50:25.0,50:25.0,1676.01606,14.637096,121.076484,4.838091218,56.55375712,3.227601338,3253.501392,1.068747319,1.249126147,19.0472149,199.0742645,201.7803802,23.7724514,83.01337047,0
50:26.0,50:26.0,1677.015053,14.637097,121.076487,4.833797654,56.83913945,3.234028026,3253.773932,0.616644624,1.249126147,23.25142427,199.287674,201.9937897,23.73161888,294.643155,0
50:27.0,50:27.0,1678.016249,14.637102,121.076493,4.825081866,56.58980185,3.247017403,3254.686031,0.631839198,1.249126147,28.20739837,200.3202515,203.0263672,23.74048996,-545.0007729,0
50:28.0,50:28.0,1679.016338,14.637108,121.076497,4.823570588,56.51066951,3.249262042,3255.386112,0.611208076,0.805439921,25.24788114,201.3812561,204.0873718,23.74785995,-445.4111109,0
50:29.0,50:29.0,1680.01613,14.637114,121.076504,4.823484002,56.67828174,3.249390575,3256.413878,0.646945956,0.805439921,29.34937298,202.6438293,205.3499451,23.77560043,-166.898494,0
50:30.0,50:30.0,1681.016228,14.637116,121.076503,4.82314721,56.53098657,3.249890464,3256.701836,0.397223671,0.805439921,22.32330562,222.2928162,224.9989319,23.80375099,-92.90406022,0
50:31.0,50:31.0,1682.016044,14.637122,121.076505,4.811508854,57.10455634,3.267096506,3257.385754,0.504055143,0.805439921,21.79403542,238.9020691,241.6081848,23.80463028,-75.25710356,0
50:32.0,50:32.0,1683.015998,14.637134,121.076511,4.802989533,57.06711742,3.279607992,3258.918251,0.696275606,0.805439921,20.45412534,233.1389465,235.8450623,23.76587486,2090.223158,0
50:33.0,50:33.0,1684.015787,14.637146,121.07652,4.803096883,56.50956352,3.279450771,3260.566707,1.084784765,0.69879938,25.3073483,233.1389465,235.8450623,23.76587486,86.57255289,0
50:34.0,50:34.0,1685.016044,14.637165,121.076525,4.799234483,56.50164598,3.285100518,3262.680032,1.451153717,0.69879938,23.5404336,176.4318237,179.1379395,23.71970558,107.7256162,0
50:35.0,50:35.0,1686.018139,14.637193,121.076534,4.798025561,56.09990193,3.286865946,3265.958113,2.160693466,0.69879938,18.26555198,155.1242981,157.8304138,23.72680283,-255.1927796,0
50:36.0,50:36.0,1687.016211,14.63721,121.07653,4.807710163,56.69038672,3.272683916,3267.892428,1.968230999,0.69879938,5.604302891,146.5642395,149.2703552,23.72960091,-50.95929262,0
50:37.0,50:37.0,1688.01614,14.637238,121.076519,4.811540404,56.86332829,3.267050042,3271.22717,2.27091986,0.69879938,350.3839053,144.3525543,147.05867,23.74084282,-55.8509178,0
50:38.0,50:38.0,1689.016084,14.637258,121.076503,4.821900312,56.60664679,3.251740214,3274.018533,2.394467902,2.578695227,336.1114119,147.5896454,150.2957611,23.75811958,-102.9960727,0
50:39.0,50:39.0,1690.016141,14.637275,121.076491,4.821898445,56.51366677,3.251742982,3276.275844,2.252874745,2.578695227,331.9468209,149.7223969,152.4285126,23.77054977,-345.5303034,0
50:40.0,50:40.0,1691.015085,14.637289,121.076475,4.819000387,56.75300408,3.256036288,3278.569027,2.188180496,2.578695227,324.1016857,155.1201935,157.8263092,23.78302765,-421.3344042,0
50:41.0,50:41.0,1692.015986,14.637307,121.076466,4.824113536,56.60136923,3.248455884,3280.75967,2.066321925,2.578695227,325.4120219,158.4820862,161.1882019,23.77023125,-1368.26727,0
50:42.0,50:42.0,1693.016039,14.637325,121.076466,4.81404909,56.44232401,3.263352325,3282.751883,1.722425781,2.578695227,336.0442267,165.9389954,168.6451111,23.78851891,-546.6954539,0
50:43.0,50:43.0,1694.01621,14.637348,121.076461,4.807805985,56.69578147,3.272543146,3285.302625,1.852310692,2.13565049,341.1967138,177.8867035,180.5928192,23.73730659,-482.5215364,0
50:44.0,50:44.0,1695.016004,14.637377,121.076455,4.807177629,56.37816697,3.273466095,3288.589355,2.335858023,2.13565049,345.1976393,165.8596191,168.5657349,23.70337296,-482.3039429,0
50:45.0,50:45.0,1696.016073,14.6374,121.076453,4.819578048,56.49761421,3.255181174,3291.168094,2.411465526,2.13565049,351.4337093,145.6856995,148.3918152,23.72481918,-393.9291324,0
50:46.0,50:46.0,1697.016045,14.637427,121.076448,4.827301236,56.2632833,3.243716975,3294.190208,2.571978917,2.13565049,350.8037641,130.4146271,133.1207428,23.73531723,-744.1498935,0
50:47.0,50:47.0,1698.016533,14.637461,121.076448,4.825815739,56.37276363,3.245926599,3297.94153,2.82963907,2.13565049,356.9091996,166.3511505,169.0572662,23.67931938,-99.65424613,0
50:48.0,50:48.0,1699.016207,14.637477,121.076432,4.819635702,56.2435816,3.255095809,3300.470047,2.337040853,2.838989384,340.9132778,164.7497864,167.4559021,23.69144058,-76.2970566,0
50:49.0,50:49.0,1700.015899,14.637495,121.076429,4.825706291,56.18543149,3.246089312,3302.497797,1.987207652,2.838989384,344.9040063,156.7826385,159.4887543,23.69359779,-66.30368285,0
50:50.0,50:50.0,1701.01615,14.637513,121.076419,4.818932486,56.38216448,3.256136779,3304.745301,1.916396906,2.838989384,339.2454648,153.649292,156.3554077,23.7236042,-91.15314336,0
50:51.0,50:51.0,1702.015966,14.637535,121.076409,4.813250638,56.53866257,3.264529879,3307.352695,2.111600163,2.838989384,338.0000543,155.0415497,157.7476654,23.73639107,-394.6896873,0
50:52.0,50:52.0,1703.016296,14.63755,121.076398,4.807868911,56.46178497,3.272450697,3309.437977,1.836696648,2.838989384,334.6103854,155.0415497,157.7476654,23.73639107,-617.3785014,0
50:53.0,50:53.0,1704.016017,14.637558,121.076396,4.806597839,56.50886381,3.274317371,3310.277107,1.147667572,2.128068292,335.5100185,155.0415497,157.7476654,23.73639107,-401.3791414,0
50:54.0,50:54.0,1705.015476,14.637566,121.076391,4.795171075,56.60067969,3.291028926,3311.337441,0.995140603,2.128068292,337.4257929,156.0609436,158.7670593,23.73406219,-161.5616615,0
50:55.0,50:55.0,1706.016061,14.637577,121.076384,4.8044421,56.72288561,3.277479694,3312.727183,1.023780703,2.128068292,335.4220066,156.0609436,158.7670593,23.73406219,-248.535388,0
50:56.0,50:56.0,1707.016103,14.637585,121.076375,4.790811989,56.78432248,3.297371305,3314.027928,0.905377121,2.128068292,328.0402256,156.0609436,158.7670593,23.73406219,-2440.898648,0
50:57.0,50:57.0,1708.01598,14.637585,121.076375,4.788975375,56.9631511,3.300038166,3314.131227,0.381139711,2.128068292,325.254117,156.0609436,158.7670593,23.73406219,392.4908694,0
50:58.0,50:58.0,1709.015988,14.637585,121.076375,4.790585555,56.94621638,3.297700271,3314.232295,0,1.085805057,325.0213418,155.0280609,157.7341766,23.7483139,128.8317078,0
50:59.0,50:59.0,1710.01575,14.637604,121.076368,4.786803077,57.19571483,3.303188359,3316.56922,0.966652561,1.085805057,334.251648,153.9772797,156.6833954,23.76840782,87.96714724,0
51:00.0,51:00.0,1711.015936,14.637615,121.076362,4.783576739,57.24443522,3.307858917,3317.894413,0.938342076,1.085805057,331.6602744,152.9611359,155.6672516,23.7798214,50.46478944,0
51:01.0,51:01.0,1712.014987,14.63762,121.07636,4.779284467,57.13286687,3.314057485,3318.461994,0.647025437,1.085805057,331.4056098,170.8315277,173.5376434,23.8079319,40.12299197,0
51:02.0,51:02.0,1713.015957,14.637629,121.076354,4.77562259,57.40880663,3.319332149,3319.706496,1.036389327,1.085805057,330.8072399,148.9199677,151.6260834,23.81617928,26.82669426,0
51:03.0,51:03.0,1714.015085,14.637645,121.076351,4.767229865,57.55035634,3.331374559,3321.519633,1.413744458,1.224402557,332.1987517,148.6796722,151.385788,23.82922173,23.8077305,0
51:04.0,51:04.0,1715.017057,14.63766,121.07634,4.765369719,57.61223055,3.334034863,3323.472076,1.675230639,1.224402557,325.253931,131.3745117,134.0806274,23.84867477,19.58747634,0
51:05.0,51:05.0,1716.016125,14.637685,121.076323,4.765269006,57.42905187,3.334178809,3326.767258,2.321891731,1.224402557,323.3378116,125.4337769,128.1398926,23.86266136,17.52588517,0
51:06.0,51:06.0,1717.015938,14.637707,121.076304,4.766832105,57.78281385,3.331943684,3329.962199,2.520584657,1.224402557,318.9600922,115.6176758,118.3237915,23.82379913,17.94186143,0
51:07.0,51:07.0,1718.0161,14.637724,121.07629,4.769186764,57.93371821,3.328572463,3332.472702,2.439084459,1.224402557,316.8677552,111.6945724,114.4006882,23.83575821,18.5871951,0
51:08.0,51:08.0,1719.015913,14.637738,121.076253,4.768773702,57.45035253,3.329164221,3336.75281,3.119857847,2.690081754,298.1960894,124.3055038,127.0116196,23.85263634,21.10754762,0
51:09.0,51:09.0,1720.01632,14.637751,121.076218,4.76957697,57.72401318,3.328013306,3340.756279,3.270980932,2.690081754,289.8878934,122.1927719,124.8988876,23.84944916,24.12980031,0
51:10.0,51:10.0,1721.015886,14.637755,121.07619,4.773428443,57.75690883,3.32248671,3343.736562,2.98311491,2.690081754,281.187582,122.2150269,124.9211426,23.8533268,26.30324306,0
51:10.1,51:10.1,1721.015886,14.637755,121.07619,4.773428443,57.75690883,3.32248671,3343.736562,2.98311491,2.690081754,281.187582,122.2150269,124.9211426,23.8533268,28.76100353,0
51:11.0,51:11.0,1722.015539,14.637758,121.076163,4.770209148,57.27680706,3.32710711,3346.746237,2.861152013,2.690081754,275.3447705,119.5184402,122.224556,23.83083534,31.26096127,0
51:12.0,51:12.0,1723.015224,14.637765,121.076135,4.778411772,57.22991959,3.315315666,3349.804658,2.662995956,2.690081754,278.5846997,126.73703,129.4431458,23.81509018,45.99348164,0
51:13.0,51:13.0,1724.015902,14.63777,121.076108,4.780586368,57.66911065,3.312179194,3352.752365,2.65895313,2.987822227,277.6427266,128.4032898,131.1094055,23.84003067,69.14216824,0
51:14.0,51:14.0,1725.015724,14.637771,121.076079,4.777889168,57.19661601,3.316068776,3355.906898,2.850707823,2.987822227,273.6604921,109.6282196,112.3343353,23.85314751,106.5019157,0
51:15.0,51:15.0,1726.017277,14.637777,121.076049,4.776624466,56.84697769,3.317890254,3359.245825,2.906733263,2.987822227,276.7946507,110.0426559,112.7487717,23.8689785,172.5010222,0
51:16.0,51:16.0,1727.017427,14.637787,121.076018,4.783399202,57.18197495,3.308115643,3362.776673,3.179651666,2.987822227,281.9431219,106.1368484,108.8429642,23.87507057,924.9975813,0
51:17.0,51:17.0,1728.015943,14.637798,121.075975,4.78331538,57.09882097,3.308236843,3367.546,3.760974784,2.987822227,284.0808784,95.17855072,97.88466644,23.8791275,-246.3322619,0
51:18.0,51:18.0,1729.016053,14.637805,121.07593,4.784562887,56.94514947,3.306432369,3372.473189,4.244864073,3.51250799,281.7353263,86.68006897,89.38618469,23.89455986,-152.4525715,0
51:19.0,51:19.0,1730.016001,14.637812,121.075878,4.785779143,57.13170008,3.304671698,3378.050229,4.777929896,3.51250799,279.25475,92.0098114,94.71592712,23.89613342,-114.3477113,0
51:20.0,51:20.0,1731.015324,14.637819,121.07583,4.785477908,56.91065015,3.3051079,3383.319124,4.807648989,3.51250799,278.834342,88.19979095,90.90590668,23.9109993,-113.0468689,0
51:21.0,51:21.0,1732.015848,14.637823,121.075793,4.786167226,56.79043716,3.304109611,3387.371918,4.398569014,3.51250799,277.5496124,89.31780243,92.02391815,23.89147758,-89.67546263,0
51:22.0,51:22.0,1733.01753,14.637827,121.075759,4.790656695,57.09325378,3.297596922,3391.011546,3.921004243,3.51250799,276.8472364,95.31301117,98.01912689,23.82340431,-70.38068519,0
51:23.0,51:23.0,1734.015107,14.637831,121.075721,4.796848237,57.24981033,3.288583893,3395.158322,3.860365325,4.428659409,275.8399108,91.03606415,93.74217987,23.76442719,-68.78951983,0
51:24.0,51:24.0,1735.015866,14.637837,121.075699,4.797930864,56.7552241,3.287004177,3397.530573,3.123579858,4.428659409,278.3450989,88.00296783,90.70908356,23.72994804,-81.72969137,0
51:25.0,51:25.0,1736.01606,14.637838,121.075673,4.799977775,57.07083016,3.284014371,3400.374226,2.729575384,4.428659409,275.6422583,86.68521881,89.39133453,23.68542862,-92.69735771,0
51:26.0,51:26.0,1737.017019,14.637837,121.075647,4.799404417,57.18870166,3.284852245,3403.225049,2.569047745,4.428659409,271.485637,75.95046997,78.65658569,23.68937683,-78.37145396,0
